Rk,Name,Age,Yrs,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,WHIP,H9,HR9,BB9,SO9,SO/W,ERA+,Name-additional
573,Blake Stein,26,3,14,16,0.467,5.32,54,49,0,2,1,0,298,280,187,176,52,175,5,214,15,0,25,1329,91,1.527,8.5,1.6,5.3,6.5,1.22,91,steinbl01
574,Garrett Stephenson,28,5,30,21,0.588,4.44,79,67,3,5,2,0,432,447,226,213,57,152,2,283,16,3,3,1856,103,1.387,9.3,1.2,3.2,5.9,1.86,103,stephga01
575,Dave Stevens,30,7,15,16,0.484,6.02,183,6,93,0,0,21,251,298,174,168,49,132,11,170,4,4,9,1163,80,1.713,10.7,1.8,4.7,6.1,1.29,80,steveda01
576,Todd Stottlemyre,35,13,138,119,0.537,4.25,367,335,11,25,6,1,2171.1,2174,1113,1025,242,809,49,1575,83,10,64,9349,100,1.374,9,1,3.4,6.5,1.95,100,stottto01
577,Scott Strickland,24,2,4,4,0.5,3.41,66,0,25,0,0,9,66,53,28,25,6,27,2,71,1,0,2,278,140,1.212,7.2,0.8,3.7,9.7,2.63,140,stricsc02
578,Joe Strong,37,1,1,1,0.5,7.32,18,0,5,0,0,1,19.2,26,16,16,3,12,1,18,2,0,2,95,61,1.932,11.9,1.4,5.5,8.2,1.5,61,stronjo01
579,Everett Stull,28,3,2,4,0.333,6.65,24,4,4,0,0,0,47.1,50,40,35,8,36,3,35,4,0,5,227,69,1.817,9.5,1.5,6.8,6.7,0.97,69,stullev01
580,Tanyon Sturtze,29,5,7,3,0.7,5.93,47,12,13,0,0,0,120,139,82,79,18,55,1,71,3,1,3,537,83,1.617,10.4,1.4,4.1,5.3,1.29,83,sturtta01
581,Scott Sullivan,29,6,18,18,0.5,3.7,294,0,71,0,0,8,431,363,187,177,50,158,24,361,34,2,25,1803,122,1.209,7.6,1,3.3,7.5,2.28,122,sullisc01
582,Jeff Suppan,25,6,30,34,0.469,5.15,123,108,6,8,2,0,662,751,399,379,96,222,10,381,16,2,22,2890,95,1.47,10.2,1.3,3,5.2,1.72,95,suppaje01
583,Mac Suzuki,25,4,11,17,0.393,5.46,77,47,6,1,1,0,326.1,355,218,198,45,175,10,223,10,0,22,1484,92,1.624,9.8,1.2,4.8,6.2,1.27,92,suzukma01
584,Greg Swindell*,35,15,121,114,0.515,3.8,566,269,70,40,12,5,2146.2,2224,1003,907,241,488,31,1477,21,12,29,8944,108,1.263,9.3,1,2,6.2,3.03,108,swindgr01
585,Jeff Tabaka*,36,5,6,5,0.545,4.23,131,0,31,0,0,2,144.2,125,78,68,15,81,8,116,10,0,6,636,99,1.424,7.8,0.9,5,7.2,1.43,99,tabakje01
586,Jeff Tam,29,3,4,4,0.5,3.39,97,0,31,0,0,3,111.2,107,47,42,8,31,10,62,3,0,3,458,137,1.236,8.6,0.6,2.5,5,2,137,tamje01
587,Kevin Tapani,36,12,134,111,0.547,4.34,332,325,1,26,9,0,2096.2,2221,1075,1010,236,514,24,1333,46,6,41,8871,102,1.304,9.5,1,2.2,5.7,2.59,102,tapanke01
588,Julian Tavarez,27,8,40,24,0.625,4.41,364,24,73,1,0,2,552.2,612,312,271,53,205,36,318,33,6,18,2429,107,1.478,10,0.9,3.3,5.2,1.55,107,tavarju01
589,Billy Taylor,38,6,16,28,0.364,4.21,316,0,194,0,0,100,322.2,312,171,151,26,133,32,304,18,2,2,1406,110,1.379,8.7,0.7,3.7,8.5,2.29,110,taylobi04
590,Michael Tejera*,23,1,0,0,,11.37,3,1,1,0,0,0,6.1,10,8,8,1,5,0,7,0,0,0,31,40,2.368,14.2,1.4,7.1,9.9,1.4,40,tejermi01
591,Amaury Telemaco,26,5,17,23,0.425,5.03,138,42,21,0,0,0,361.1,382,224,202,58,128,8,236,9,0,17,1574,87,1.411,9.5,1.4,3.2,5.9,1.84,87,telemam01
592,Anthony Telford,34,7,20,23,0.465,3.94,305,9,86,0,0,7,424.2,431,211,186,43,156,10,307,19,3,24,1837,110,1.382,9.1,0.9,3.3,6.5,1.97,110,telfoan01
593,Jay Tessmer,28,3,1,0,1,7.77,20,0,12,0,0,0,22,29,20,19,5,9,3,14,1,0,1,105,62,1.727,11.9,2,3.7,5.7,1.56,62,tessmja01
594,Justin Thompson*,27,4,36,43,0.456,3.98,101,101,0,9,0,0,647,629,316,286,71,235,8,427,10,0,11,2730,119,1.335,8.7,1,3.3,5.9,1.82,119,thompju02
595,Mark Thompson,29,7,18,24,0.429,5.74,94,52,9,3,1,0,337,404,242,215,55,161,4,198,29,2,8,1560,90,1.677,10.8,1.5,4.3,5.3,1.23,90,thompma01
596,John Thomson,26,3,16,30,0.348,5.28,67,66,1,5,1,0,390,452,242,229,47,136,1,246,8,2,8,1706,100,1.508,10.4,1.1,3.1,5.7,1.81,100,thomsjo01
597,Mike Thurman,26,4,16,25,0.39,4.91,65,59,3,0,0,0,313.2,320,200,171,36,128,10,177,14,1,9,1377,92,1.428,9.2,1,3.7,5.1,1.38,92,thurmmi01
598,Mike Timlin,34,10,37,40,0.481,3.59,525,3,312,0,0,111,626,593,280,250,53,246,44,502,22,2,17,2669,127,1.34,8.5,0.8,3.5,7.2,2.04,127,timlimi01
599,Kevin Tolar*,29,1,0,0,,3,5,0,1,0,0,0,3,1,1,1,0,1,0,3,0,0,0,12,173,0.667,3,0,3,9,3,173,tolarke01
600,Brian Tollberg,27,1,4,5,0.444,3.58,19,19,0,1,0,0,118,126,58,47,13,35,4,76,5,1,2,506,119,1.364,9.6,1,2.7,5.8,2.17,119,tollbbr01
601,Brett Tomko,27,4,36,31,0.537,4.4,121,87,12,2,0,1,601,571,317,294,79,211,21,448,18,2,23,2551,101,1.301,8.6,1.2,3.2,6.7,2.12,101,tomkobr01
602,Salomon Torres,28,5,11,25,0.306,5.71,68,43,11,3,1,0,283.2,308,193,180,38,148,10,159,16,4,12,1297,77,1.608,9.8,1.2,4.7,5,1.07,77,torresa01
603,Steve Trachsel,29,8,68,84,0.447,4.42,221,220,0,14,3,0,1347,1391,719,661,195,486,32,939,33,9,33,5805,100,1.393,9.3,1.3,3.2,6.3,1.93,100,trachst01
604,Mike Trombley,33,9,34,38,0.472,4.43,435,36,161,0,0,38,713.2,725,380,351,103,281,32,597,28,1,41,3114,107,1.41,9.1,1.3,3.5,7.5,2.12,107,trombmi01
605,T.J. Tucker,21,1,0,1,0,11.57,2,2,0,0,0,0,7,11,9,9,5,3,0,2,0,0,1,35,44,2,14.1,6.4,3.9,2.6,0.67,44,tucket.01
606,Derrick Turnbow,22,1,0,0,,4.74,24,1,16,0,0,0,38,36,21,20,7,36,0,25,2,1,3,181,107,1.895,8.5,1.7,8.5,5.9,0.69,107,turnbde01
607,Ugueth Urbina,26,6,29,25,0.537,3.43,251,21,184,0,0,110,360,287,152,137,42,161,15,423,2,3,17,1518,127,1.244,7.2,1.1,4,10.6,2.63,127,urbinug01
608,Marc Valdes,28,5,11,15,0.423,4.88,135,22,32,0,0,4,243.2,274,156,132,17,117,8,132,16,2,11,1117,90,1.605,10.1,0.6,4.3,4.9,1.13,90,valdema01
609,Ismael Valdez,26,7,63,61,0.508,3.59,197,170,9,10,5,1,1132,1087,496,452,126,326,26,830,18,14,16,4744,112,1.248,8.6,1,2.6,6.6,2.55,112,valdeis01
610,Todd Van Poppel,28,7,26,42,0.382,5.88,186,82,34,2,1,3,595.2,614,409,389,90,347,11,430,15,4,28,2687,77,1.613,9.3,1.4,5.2,6.5,1.24,77,vanpoto01
611,Javier Vazquez,23,3,25,32,0.439,4.96,92,91,1,5,2,0,544.2,597,323,300,75,181,16,448,20,0,7,2376,91,1.428,9.9,1.2,3,7.4,2.48,91,vazquja01
612,Mike Venafro*,26,2,6,3,0.667,3.54,142,0,32,0,0,1,124.2,127,56,49,6,43,4,69,7,0,1,531,143,1.364,9.2,0.4,3.1,5,1.6,143,venafmi01
613,Dave Veres,33,7,26,24,0.52,3.32,432,0,205,0,0,75,513,501,207,189,50,185,25,462,23,6,29,2196,139,1.337,8.8,0.9,3.2,8.1,2.5,139,veresda01
614,Brandon Villafuerte,24,1,0,0,,10.38,3,0,2,0,0,0,4.1,4,5,5,0,4,0,1,0,0,1,20,48,1.846,8.3,0,8.3,2.1,0.25,48,villabr01
615,Ismael Villegas,23,1,0,0,,13.5,1,0,0,0,0,0,2.2,4,4,4,2,2,0,2,1,0,0,15,38,2.25,13.5,6.8,6.8,6.8,1,38,villeis01
616,Ron Villone*,30,6,23,21,0.523,4.67,221,45,62,2,0,5,451.1,427,252,234,54,268,7,330,23,0,21,2014,100,1.54,8.5,1.1,5.3,6.6,1.23,100,villoro01
617,Luis Vizcaino,25,2,0,1,0,7.15,13,0,2,0,0,0,22.2,28,19,18,3,14,0,20,2,0,2,112,67,1.853,11.1,1.2,5.6,7.9,1.43,67,vizcalu01
618,Ryan Vogelsong,22,1,0,0,,0,4,0,3,0,0,0,6,4,0,0,0,2,0,6,0,0,0,24,,1,6,0,3,9,3,,vogelry01
619,Ed Vosberg*,38,8,10,15,0.4,4.34,244,3,78,0,0,13,219.2,239,119,106,21,105,14,168,7,7,9,979,107,1.566,9.8,0.9,4.3,6.9,1.6,107,vosbeed01
620,Billy Wagner*,28,6,19,18,0.514,2.73,252,0,193,0,0,107,280.2,186,91,85,28,126,5,422,8,0,15,1152,156,1.112,6,0.9,4,13.5,3.35,156,wagnebi02
621,Dave Wainhouse,32,7,2,3,0.4,7.37,85,0,31,0,0,0,105,130,91,86,15,61,2,66,8,1,8,498,67,1.819,11.1,1.3,5.2,5.7,1.08,67,wainhda01
622,Tim Wakefield,33,8,85,77,0.525,4.47,267,188,45,25,6,15,1344,1342,768,668,181,571,14,872,70,3,41,5881,105,1.423,9,1.2,3.8,5.8,1.53,105,wakefti01
623,Jamie Walker*,28,2,3,4,0.429,6.71,56,2,17,0,0,0,60.1,76,48,45,11,23,3,39,5,0,2,283,71,1.641,11.3,1.6,3.4,5.8,1.7,71,walkeja01
624,Kevin Walker*,23,1,7,1,0.875,4.19,70,0,14,0,0,0,66.2,49,35,31,5,38,6,56,5,1,2,287,102,1.305,6.6,0.7,5.1,7.6,1.47,102,walkeke02
625,Pete Walker,31,3,1,0,1,7.04,17,0,11,0,0,0,23,34,18,18,4,12,0,8,0,0,0,111,65,2,13.3,1.6,4.7,3.1,0.67,65,walkepe01
626,Donne Wall,32,6,31,24,0.564,4.01,185,37,41,2,1,2,410.1,400,205,183,51,131,9,278,9,4,16,1727,100,1.294,8.8,1.1,2.9,6.1,2.12,100,walldo01
627,Jeff Wallace*,24,3,3,0,1,4.67,90,0,14,0,0,0,86.2,76,51,45,7,80,3,82,4,0,11,411,99,1.8,7.9,0.7,8.3,8.5,1.03,99,wallaje01
628,Bryan Ward*,28,3,1,3,0.25,5.09,95,0,27,0,0,1,93.2,115,60,53,17,28,1,66,0,0,5,414,95,1.527,11,1.6,2.7,6.3,2.36,95,wardbr01
629,John Wasdin,27,6,28,27,0.509,5.07,214,42,57,2,0,3,524,547,316,295,88,160,20,352,15,2,12,2256,98,1.349,9.4,1.5,2.7,6,2.2,98,wasdijo01
630,Jarrod Washburn*,25,3,17,10,0.63,4.46,45,35,3,0,0,0,220,195,114,109,33,90,1,136,5,0,3,921,110,1.295,8,1.4,3.7,5.6,1.51,110,washbja01
631,Allen Watson*,29,8,51,55,0.481,5.03,206,137,29,3,0,1,892,979,547,499,139,351,7,589,35,10,35,3925,86,1.491,9.9,1.4,3.5,5.9,1.68,86,watsoal01
632,Mark Watson*,26,1,0,1,0,8.53,6,0,1,0,0,0,6.1,12,7,6,0,2,0,4,1,0,0,33,61,2.211,17.1,0,2.8,5.7,2,61,watsoma03
633,David Weathers,30,10,34,41,0.453,5.12,320,67,66,0,0,3,682.2,798,424,388,64,311,35,471,26,4,30,3097,86,1.625,10.5,0.8,4.1,6.2,1.51,86,weathda01
634,Eric Weaver,26,3,2,3,0.4,6.27,32,0,10,0,0,0,37.1,39,29,26,8,30,2,27,0,0,6,179,78,1.848,9.4,1.9,7.2,6.5,0.9,78,weaveer01
635,Jeff Weaver,23,2,20,27,0.426,4.88,61,59,1,2,0,0,363.2,381,206,197,53,108,4,250,32,2,3,1566,98,1.345,9.4,1.3,2.7,6.2,2.31,98,weaveje01
636,Ben Weber,30,1,1,1,0.5,6.35,19,0,3,0,0,0,22.2,28,19,16,0,6,1,14,0,0,2,103,77,1.5,11.1,0,2.4,5.6,2.33,77,weberbe01
637,Bob Wells,33,7,30,22,0.577,4.92,301,21,77,1,1,13,509,538,298,278,81,166,16,338,24,0,8,2217,100,1.383,9.5,1.4,2.9,6,2.04,100,wellsbo01
638,David Wells*,37,14,161,107,0.601,4.06,479,309,65,45,10,13,2306.2,2342,1128,1040,273,538,56,1576,53,15,85,9619,111,1.249,9.1,1.1,2.1,6.1,2.93,111,wellsda01
639,Kip Wells,23,2,10,10,0.5,5.49,27,27,0,0,0,0,134.1,159,93,82,17,73,4,100,5,2,8,621,91,1.727,10.7,1.1,4.9,6.7,1.37,91,wellski01
640,Turk Wendell,33,8,29,25,0.537,3.83,414,6,137,0,0,31,498,445,228,212,51,250,40,421,16,5,13,2162,112,1.396,8,0.9,4.5,7.6,1.68,112,wendetu01
641,Don Wengert,30,6,14,30,0.318,5.77,156,44,45,2,1,3,422.2,536,285,271,71,151,11,222,18,0,8,1917,82,1.625,11.4,1.5,3.2,4.7,1.47,82,wengedo01
642,Jake Westbrook,22,1,0,2,0,13.5,3,2,1,0,0,0,6.2,15,10,10,1,4,1,1,0,0,0,38,37,2.85,20.3,1.4,5.4,1.4,0.25,37,westbja01
643,John Wetteland,33,12,48,45,0.516,2.93,618,17,523,0,0,330,765,616,287,249,73,252,30,804,16,1,40,3145,148,1.135,7.2,0.9,3,9.5,3.19,148,wettejo01
644,Dan Wheeler,22,2,1,5,0.167,5.7,17,8,6,0,0,0,53.2,64,34,34,9,24,3,49,2,0,3,247,87,1.64,10.7,1.5,4,8.2,2.04,87,wheelda01
645,Matt Whisenant*,29,4,9,8,0.529,4.96,189,0,65,0,0,3,158,146,96,87,8,104,5,114,13,0,18,711,95,1.582,8.3,0.5,5.9,6.5,1.1,95,whisema01
646,Gabe White*,28,6,21,14,0.6,4.1,225,15,76,0,0,16,334,307,157,152,53,84,10,295,9,0,4,1383,116,1.171,8.3,1.4,2.3,7.9,3.51,116,whitega01
647,Rick White,31,5,18,26,0.409,3.94,225,18,62,0,0,9,406.2,426,200,178,37,134,15,254,18,2,13,1753,119,1.377,9.4,0.8,3,5.6,1.9,119,whiteri01
648,Matt Whiteside,32,9,18,14,0.563,5.01,271,1,81,0,0,9,386,426,234,215,44,145,20,244,7,6,14,1688,92,1.479,9.9,1,3.4,5.7,1.68,92,whitema02
649,Bob Wickman,31,9,53,42,0.558,3.76,521,28,254,1,1,104,761,751,352,318,54,343,36,537,28,0,26,3306,120,1.438,8.9,0.6,4.1,6.4,1.57,120,wickmbo01
650,Marc Wilkins,29,5,19,13,0.594,4.12,231,2,60,0,0,3,277.1,256,137,127,21,147,14,207,22,2,18,1212,109,1.453,8.3,0.7,4.8,6.7,1.41,109,wilkima01
651,Brian Williams,31,9,26,38,0.406,5.37,256,59,67,2,1,6,595.1,655,401,355,62,332,20,397,32,5,41,2735,79,1.658,9.9,0.9,5,6,1.2,79,willibr01
652,Jeff Williams*,28,2,2,0,1,6.94,12,3,1,0,0,0,23.1,24,21,18,3,17,0,10,0,0,0,108,64,1.757,9.3,1.2,6.6,3.9,0.59,64,willije02
653,Matt Williams*,29,1,0,0,,7,11,0,1,0,0,0,9,7,7,7,2,13,0,7,1,0,0,46,67,2.222,7,2,13,7,0.54,67,willima09
654,Mike Williams,31,9,23,37,0.383,4.5,276,55,138,1,0,48,580,584,320,290,69,246,28,443,15,1,33,2513,96,1.431,9.1,1.1,3.8,6.9,1.8,96,willimi03
655,Todd Williams,29,3,2,3,0.4,5.63,35,0,14,0,0,0,38.1,45,24,24,5,20,2,19,1,0,0,180,77,1.696,10.6,1.2,4.7,4.5,0.95,77,willito02
656,Woody Williams,33,8,50,54,0.481,4.23,222,132,33,6,1,0,989.2,954,488,465,144,378,19,687,18,2,30,4226,106,1.346,8.7,1.3,3.4,6.2,1.82,106,williwo02
657,Scott Williamson,24,2,17,15,0.531,2.89,110,10,53,0,0,25,205.1,146,74,66,15,118,13,243,4,1,34,861,163,1.286,6.4,0.7,5.2,10.7,2.06,163,willisc01
658,Kris Wilson,23,1,0,1,0,4.19,20,0,5,0,0,0,34.1,38,16,16,3,11,3,17,0,0,0,145,122,1.427,10,0.8,2.9,4.5,1.55,122,wilsokr01
659,Paul Wilson,27,2,6,16,0.273,4.86,37,33,0,1,0,0,200,195,122,108,16,87,13,149,14,3,4,883,88,1.41,8.8,0.7,3.9,6.7,1.71,88,wilsopa02
660,Scott Winchester,27,3,3,6,0.333,5.65,26,16,7,1,0,0,92.1,120,65,58,14,31,2,46,5,0,3,424,78,1.635,11.7,1.4,3,4.5,1.48,78,winchsc01
661,Joe Winkelsas,26,1,0,0,,54,1,0,0,0,0,0,0.1,4,2,2,0,1,1,0,0,0,0,6,17,15,108,0,27,0,0,17,winkejo01
662,Matt Wise,24,1,3,3,0.5,5.54,8,6,0,0,0,0,37.1,40,23,23,7,13,1,20,1,0,1,163,91,1.42,9.6,1.7,3.1,4.8,1.54,91,wisema01
663,Jay Witasick,27,5,17,26,0.395,5.76,92,56,12,3,1,0,359.1,431,255,230,63,182,7,272,15,3,14,1668,84,1.706,10.8,1.6,4.6,6.8,1.49,84,witasja01
664,Bobby Witt,36,15,138,156,0.469,4.84,416,390,13,47,11,0,2421.2,2457,1426,1301,246,1350,36,1924,36,26,126,10810,90,1.572,9.1,0.9,5,7.2,1.43,90,wittbo01
665,Mark Wohlers,30,10,32,24,0.571,3.78,408,0,240,0,0,112,414.1,350,192,174,23,221,25,457,8,0,32,1798,112,1.378,7.6,0.5,4.8,9.9,2.07,112,wohlema01
666,Randy Wolf*,23,2,17,18,0.486,4.8,54,53,0,1,0,0,328,336,185,175,45,150,2,276,13,0,5,1441,99,1.482,9.2,1.2,4.1,7.6,1.84,99,wolfra02
667,Kerry Wood,23,2,21,13,0.618,4.03,49,49,0,2,1,0,303.2,229,146,136,31,172,1,365,20,4,11,1302,111,1.321,6.8,0.9,5.1,10.8,2.12,111,woodke02
668,Steve Woodard,25,4,28,33,0.459,4.83,112,84,9,3,0,0,535,610,314,287,73,119,16,386,23,3,15,2305,94,1.363,10.3,1.2,2,6.5,3.24,94,woodast01
669,Tim Worrell,32,8,25,38,0.397,4.29,298,49,78,0,0,7,597.2,601,315,285,68,235,23,460,19,1,10,2614,100,1.399,9.1,1,3.5,6.9,1.96,100,worreti01
670,Jamey Wright,25,5,32,42,0.432,5.22,118,116,1,2,0,0,706.1,805,449,410,73,349,15,335,51,9,25,3164,98,1.634,10.3,0.9,4.4,4.3,0.96,98,wrighja01
671,Jaret Wright,24,4,31,27,0.534,5.03,83,83,0,2,2,0,468.1,476,280,262,55,227,5,330,24,0,13,2069,96,1.501,9.1,1.1,4.4,6.3,1.45,96,wrighja02
672,Kelly Wunsch*,27,1,6,3,0.667,2.93,83,0,12,0,0,1,61.1,50,22,20,4,29,1,51,2,0,0,259,172,1.288,7.3,0.6,4.3,7.5,1.76,172,wunscke01
673,Esteban Yan,25,5,15,17,0.469,5.76,164,23,43,0,0,1,306.1,346,205,196,51,125,7,245,27,1,16,1385,85,1.538,10.2,1.5,3.7,7.2,1.96,85,yanes01
674,Ed Yarnall*,24,2,1,0,1,5.4,7,3,3,0,0,0,20,22,13,12,2,13,0,14,1,0,0,93,90,1.75,9.9,0.9,5.9,6.3,1.08,90,yarnaed01
675,Masato Yoshii,35,3,24,31,0.436,4.72,89,87,1,2,0,0,513,535,277,269,79,164,14,310,14,2,8,2173,102,1.363,9.4,1.4,2.9,5.4,1.89,102,yoshima01
676,Danny Young*,28,1,0,1,0,21,4,0,2,0,0,0,3,5,7,7,1,6,0,0,0,0,0,20,24,3.667,15,3,18,0,0,24,youngda01
677,Tim Young*,26,2,0,0,,6.23,18,0,3,0,0,0,13,13,9,9,3,6,0,13,1,0,0,58,79,1.462,9,2.1,4.2,9,2.17,79,youngti01
678,Chad Zerbe*,28,1,0,0,,4.5,4,0,2,0,0,0,6,6,3,3,1,1,0,5,0,0,0,24,100,1.167,9,1.5,1.5,7.5,5,100,zerbech01
679,Jeff Zimmerman,27,2,13,8,0.619,3.66,130,0,31,0,0,4,157.1,130,69,64,19,57,4,141,4,3,5,659,138,1.189,7.4,1.1,3.3,8.1,2.47,138,zimmeje02
680,Barry Zito*,22,1,7,4,0.636,2.72,14,14,0,1,1,0,92.2,64,30,28,6,45,2,78,2,0,2,376,173,1.176,6.2,0.6,4.4,7.6,1.73,173,zitoba01
